146 0.001564 0.004402
147 0.001563 0.004987
148 0.001509 0.004182
149 0.001484 0.005460
150 0.001492 0.003900
151 0.001452 0.004492
152 0.001490 0.005221
153 0.001477 0.003234
154 0.001435 0.003955
155 0.001413 0.004791
156 0.001419 0.005182
157 0.001375 0.003992
158 0.001465 0.003301
159 0.001388 0.004014
160 0.001461 0.004305
161 0.001354 0.005284
162 0.001336 0.005170
163 0.001330 0.004307
164 0.001456 0.005051
165 0.001311 0.004169
166 0.001316 0.005401
167 0.001312 0.004780
168 0.001263 0.004761
169 0.001268 0.004637
170 0.001268 0.005762
171 0.001271 0.005158
172 0.001285 0.004749
173 0.001228 0.004698
174 0.001219 0.004906
175 0.001194 0.004500
176 0.001203 0.004671
177 0.001203 0.004846
178 0.001162 0.003181
179 0.001167 0.004337
180 0.001245 0.004480
181 0.001219 0.004763
182 0.001149 0.004412
183 0.001192 0.005714
184 0.001147 0.004046
185 0.001117 0.004231
186 0.001141 0.003885
187 0.001096 0.006129
188 0.001101 0.004929
189 0.001072 0.003591
190 0.001067 0.005247
191 0.001068 0.004042
192 0.001056 0.005149
193 0.001094 0.003749
194 0.001035 0.004298
195 0.001063 0.004017
196 0.001024 0.004730
197 0.001073 0.003999
198 0.001023 0.003207
199 0.001080 0.003212
200 0.000991 0.003416
201 0.000988 0.004192
202 0.001009 0.004170
203 0.000973 0.003596
204 0.000981 0.004148
205 0.000980 0.003570
206 0.000974 0.004278
207 0.001124 0.004572
208 0.000927 0.004150
209 0.000941 0.003742
210 0.000950 0.003410
211 0.000935 0.003757
212 0.000935 0.003841
213 0.000930 0.003474
214 0.000938 0.003247
215 0.000899 0.004034
216 0.000930 0.003929
217 0.000912 0.003428
218 0.000963 0.003383
219 0.000970 0.004094
220 0.000877 0.002973
221 0.000882 0.003465
222 0.000879 0.003748
223 0.000914 0.003175
224 0.000889 0.003431
225 0.000843 0.003676
226 0.000856 0.005252
227 0.000880 0.003665
228 0.000844 0.004245
229 0.000858 0.003888
230 0.000842 0.004219
231 0.000837 0.003561
232 0.000840 0.003567
233 0.000829 0.004688
234 0.000885 0.004166
235 0.000803 0.003845
236 0.000829 0.003066
237 0.000883 0.004847
238 0.000806 0.003848
239 0.000818 0.003809
240 0.000782 0.003501
241 0.000805 0.004220
242 0.000776 0.003732
243 0.000809 0.003842
244 0.000813 0.004145
245 0.000871 0.005551
246 0.000770 0.003526
247 0.000806 0.003296
248 0.000806 0.003706
249 0.000764 0.003589
250 0.000768 0.003290
251 0.000767 0.004115
252 0.000852 0.003597
253 0.000788 0.004314
254 0.000734 0.004018
255 0.000761 0.004436
256 0.000733 0.004070
257 0.000743 0.003945
258 0.000747 0.003801
259 0.000729 0.003086
260 0.000723 0.003192
261 0.000756 0.003460
262 0.000788 0.002653
263 0.000740 0.003214
264 0.000744 0.004289
265 0.000709 0.003197
266 0.000708 0.003482
267 0.000702 0.003955
268 0.000699 0.003666
269 0.000715 0.004094
270 0.000677 0.002917
271 0.000685 0.003972
272 0.000728 0.002597
273 0.000689 0.004197
274 0.000666 0.003461
275 0.000681 0.004777
276 0.000661 0.003403
277 0.000660 0.003998
278 0.000680 0.003223
279 0.000666 0.003372
280 0.000656 0.003562
281 0.000798 0.003686
282 0.000688 0.002738
283 0.000757 0.004125
284 0.000644 0.003490
285 0.000653 0.003593
286 0.000639 0.003798
287 0.000644 0.002834
288 0.000680 0.004406
289 0.000633 0.003697
290 0.000630 0.002761
291 0.000630 0.002538
292 0.000650 0.002532
293 0.000633 0.002807
294 0.000654 0.003667
295 0.000626 0.003260
296 0.000616 0.002597
297 0.000723 0.003449
298 0.000603 0.002814
299 0.000612 0.003329
300 0.000625 0.003262
301 0.000607 0.002679
302 0.000601 0.002388
303 0.000605 0.002623
304 0.000605 0.002830
305 0.000592 0.003191
306 0.000669 0.003220
307 0.000608 0.003179
308 0.000600 0.003525
309 0.000586 0.002577
310 0.000593 0.002172
311 0.000576 0.002477
312 0.000591 0.003197
313 0.000655 0.002801
314 0.000556 0.002557
315 0.000595 0.002293
316 0.000612 0.003299
317 0.000586 0.002222
318 0.000570 0.002088
319 0.000576 0.002593
320 0.000647 0.003416
321 0.000609 0.003663
322 0.000574 0.003589
323 0.000568 0.002609
324 0.000600 0.004019
325 0.000566 0.001951
326 0.000564 0.002606
327 0.000558 0.002250
328 0.000565 0.003271
329 0.000557 0.002269
330 0.000554 0.002379
331 0.000565 0.002299
332 0.000553 0.002177
333 0.000588 0.002363
334 0.000560 0.002884
335 0.000546 0.002647
336 0.000557 0.002678
337 0.000538 0.002300
338 0.000548 0.001994
339 0.000529 0.002467
340 0.000539 0.002606
341 0.000533 0.002068
342 0.000537 0.002140
343 0.000537 0.003015
344 0.000527 0.002201
345 0.000528 0.003170
346 0.000523 0.002539
347 0.000523 0.002311
348 0.000523 0.002818
349 0.000520 0.002061
350 0.000528 0.002322
351 0.000518 0.002777
352 0.000612 0.004501
353 0.000505 0.002295
354 0.000519 0.002015
355 0.000515 0.002594
356 0.000553 0.002552
357 0.000525 0.002136
358 0.000501 0.002881
359 0.000513 0.002320
360 0.000498 0.002340
361 0.000519 0.002212
362 0.000485 0.002364
363 0.000506 0.002498
364 0.000494 0.002427
365 0.000610 0.003127
366 0.000629 0.003024
367 0.000496 0.002274
368 0.000509 0.002415
369 0.000500 0.001915
370 0.000503 0.002858
371 0.000492 0.002507
372 0.000488 0.002455
373 0.000501 0.002575
374 0.000481 0.002009
375 0.000493 0.003404
376 0.000478 0.002167
377 0.000491 0.002247
378 0.000487 0.002492
379 0.000512 0.002391
380 0.000473 0.002029
381 0.000477 0.002461
382 0.000476 0.002675
383 0.000473 0.002136
384 0.000470 0.002612
385 0.000466 0.002472
386 0.000469 0.001972
387 0.000523 0.002295
388 0.000447 0.001706
389 0.000505 0.002066
390 0.000471 0.002124
391 0.000469 0.002236
392 0.000477 0.002201
393 0.000481 0.001839
394 0.000463 0.002220
395 0.000461 0.001839
396 0.000519 0.002684
397 0.000454 0.001927
398 0.000465 0.001914
399 0.000466 0.002365
400 0.000452 0.002266
401 0.000453 0.001615
402 0.000459 0.002688
403 0.000473 0.002204
404 0.000458 0.002059
405 0.000525 0.002372
406 0.000440 0.001954
407 0.000462 0.002206
408 0.000436 0.002134
409 0.000453 0.002656
410 0.000444 0.002717
411 0.000444 0.002416
412 0.000503 0.003067
413 0.000444 0.002710
414 0.000436 0.002257
415 0.000480 0.001937
416 0.000465 0.001914
417 0.000447 0.002124
418 0.000440 0.002276
419 0.000466 0.002796
420 0.000430 0.002629
421 0.000444 0.002101
422 0.000452 0.002772
423 0.000436 0.002644
424 0.000674 0.003784
425 0.000468 0.002170
426 0.000429 0.001980
427 0.000447 0.001599
428 0.000439 0.002335
429 0.000436 0.002570
430 0.000436 0.001707
431 0.000430 0.001676
432 0.000431 0.001660
433 0.000430 0.002885
434 0.000417 0.002364
435 0.000419 0.002200
436 0.000427 0.001850
437 0.000422 0.002623
438 0.000420 0.001825
439 0.000414 0.001821
440 0.000419 0.002397
441 0.000421 0.001854
442 0.000481 0.004007
443 0.000411 0.002110
444 0.000442 0.002048
445 0.000540 0.001709
446 0.000448 0.002333
447 0.000435 0.002350
448 0.000415 0.001977
449 0.000418 0.002526
450 0.000413 0.001799
451 0.000418 0.001787
452 0.000414 0.002317
453 0.000514 0.002255
454 0.000394 0.001606
455 0.000413 0.002104
456 0.000423 0.002535
457 0.000409 0.001772
458 0.000406 0.001791
459 0.000455 0.001791
460 0.000399 0.002207
461 0.000405 0.002079
462 0.000410 0.002232
463 0.000442 0.001880
464 0.000388 0.002236
465 0.000398 0.001841
466 0.000396 0.001982
467 0.000397 0.001929
468 0.000413 0.002211
469 0.000399 0.002534
470 0.000398 0.001777
471 0.000401 0.002433
472 0.000406 0.002089
473 0.000396 0.002432
474 0.000397 0.001801
475 0.000391 0.001870
476 0.000396 0.002126
477 0.000425 0.001712
478 0.000402 0.002168
479 0.000408 0.002218
480 0.000388 0.001736
481 0.000390 0.002115
482 0.000385 0.002381
483 0.000387 0.002686
484 0.000394 0.001979
485 0.000402 0.001655
486 0.000393 0.002943
487 0.000386 0.002007
488 0.000388 0.001737
489 0.000383 0.002150
490 0.000387 0.001994
491 0.000378 0.001927
492 0.000376 0.002121
493 0.000382 0.002038
494 0.000379 0.002170
495 0.000374 0.001805
496 0.000375 0.001841
497 0.000378 0.001813
498 0.000388 0.001560
499 0.000385 0.001897
500 0.000373 0.001946
501 0.000384 0.001455
502 0.000375 0.001772
503 0.000390 0.001796
504 0.000396 0.001588
505 0.000458 0.001576
506 0.000378 0.001508
507 0.000482 0.001372
508 0.000376 0.001704
509 0.000494 0.002127
510 0.000423 0.001789
511 0.000370 0.001571
512 0.000373 0.001804
513 0.000400 0.001821
514 0.000370 0.001149
515 0.000372 0.001536
516 0.000417 0.001904
517 0.000364 0.002320
518 0.000373 0.002401
519 0.000371 0.002122
520 0.000361 0.001494
521 0.000362 0.002009
522 0.000367 0.001358
523 0.000365 0.001640
524 0.000366 0.001504
525 0.000359 0.001506
526 0.000372 0.001825
527 0.000361 0.001744
528 0.000362 0.001910
529 0.000366 0.001427
530 0.000352 0.001406
531 0.000369 0.001735
532 0.000355 0.001008
533 0.000377 0.002261
534 0.000358 0.002124
535 0.000356 0.002108
536 0.000359 0.001186
537 0.000357 0.001771
538 0.000352 0.001452
539 0.001116 0.010499
540 0.002945 0.002750
541 0.000609 0.001453
542 0.000349 0.001464
543 0.000358 0.001245
544 0.000360 0.001859
545 0.000593 0.003042
546 0.000510 0.001518
547 0.000359 0.001277
548 0.000365 0.001439
549 0.000360 0.001326
550 0.000356 0.001361
551 0.000352 0.001258
552 0.000367 0.001615
553 0.000731 0.003241
554 0.000465 0.001883
555 0.000354 0.001838
556 0.000350 0.001559
557 0.000410 0.001756
558 0.000349 0.001450
559 0.000363 0.001861
560 0.000351 0.001515
561 0.000345 0.001714
562 0.000346 0.001139
563 0.000356 0.001898
564 0.000340 0.001664
565 0.000406 0.001972
566 0.000345 0.002222
567 0.000351 0.001601
568 0.000353 0.001871
569 0.000338 0.001812
570 0.000339 0.001534
571 0.000343 0.001878
572 0.000339 0.001542
573 0.000346 0.001486
574 0.000338 0.002049
575 0.000366 0.001996
576 0.000365 0.002136
577 0.000327 0.001273
578 0.000332 0.001218
579 0.000341 0.001391
580 0.000359 0.001215
581 0.000337 0.001212
582 0.000372 0.001448
583 0.000330 0.001784
584 0.000337 0.001557
585 0.000335 0.001550
586 0.000344 0.001539
587 0.000336 0.001730
588 0.000328 0.001744
589 0.000461 0.001435
590 0.000409 0.002429
591 0.000422 0.001165
592 0.000349 0.001645
593 0.000325 0.001596
594 0.000358 0.001323
595 0.000336 0.001609
596 0.000327 0.001547
597 0.000332 0.001670
598 0.000331 0.001759
599 0.000330 0.001537
600 0.000330 0.001177
601 0.000325 0.001421
602 0.000336 0.001247
603 0.000328 0.001388
604 0.000323 0.001554
605 0.000339 0.001311
606 0.000320 0.001791
607 0.000346 0.001740
608 0.000320 0.001515
609 0.000328 0.001426
610 0.000321 0.001311
611 0.000326 0.001329
612 0.000363 0.002790
613 0.000318 0.001265
614 0.000322 0.001898
615 0.000321 0.001944
616 0.000407 0.001903
617 0.000310 0.002286
618 0.000329 0.001789
619 0.000323 0.001565
620 0.000324 0.001513
621 0.000398 0.002233
622 0.000334 0.001470
623 0.000316 0.001167
624 0.000318 0.001862
625 0.000322 0.002034
626 0.000318 0.001845
627 0.000325 0.001760
628 0.000309 0.001470
629 0.000319 0.001106
630 0.000317 0.001304
631 0.000312 0.001359
632 0.000395 0.001707
633 0.000406 0.002208
634 0.000302 0.001299
635 0.000311 0.001631
636 0.000322 0.001568
637 0.000332 0.001847
638 0.000304 0.001643
639 0.000314 0.001153
640 0.000383 0.001473
641 0.000307 0.001411
642 0.000314 0.001614
643 0.000337 0.001429
644 0.000304 0.001318
645 0.000311 0.001195
646 0.000317 0.001150
647 0.000309 0.001527
648 0.000307 0.002036
649 0.000313 0.001311
650 0.000315 0.001879
651 0.000304 0.001583
652 0.000308 0.001676
653 0.000304 0.001785
654 0.000320 0.001579
655 0.000306 0.001653
656 0.000304 0.001326
657 0.000359 0.001810
658 0.000374 0.002365
659 0.000304 0.001213
660 0.000343 0.001520
661 0.000306 0.001508
662 0.000302 0.002321
663 0.000308 0.001627
664 0.000329 0.001476
665 0.000292 0.001524
666 0.000379 0.001679
667 0.000343 0.001281
668 0.000291 0.001475
669 0.000310 0.001464
670 0.000309 0.001170
671 0.000303 0.001524
672 0.000351 0.001705
673 0.000292 0.001262
674 0.000301 0.001010
675 0.000311 0.001457
676 0.000302 0.001550
677 0.000304 0.001267
678 0.000309 0.001485
679 0.000303 0.001281
680 0.000299 0.000985
681 0.000306 0.001622
682 0.000294 0.001111
683 0.000303 0.001105
684 0.000295 0.001484
685 0.000304 0.001419
686 0.000296 0.001480
687 0.000295 0.001439
688 0.000395 0.001382
689 0.000305 0.001531
690 0.000319 0.001164
691 0.000299 0.001176
692 0.000319 0.001107
693 0.000295 0.001344
694 0.000298 0.001302
695 0.000298 0.001280
696 0.000300 0.001726
697 0.000296 0.001672
698 0.000298 0.001352
699 0.000299 0.001570
700 0.000302 0.001728
701 0.000297 0.001208
702 0.000288 0.001189
703 0.000293 0.001774
704 0.000292 0.001494
705 0.000293 0.001410
706 0.000296 0.001692
707 0.000290 0.001311
708 0.000291 0.001635
709 0.000291 0.001686
710 0.000287 0.001212
711 0.000292 0.001557
712 0.000295 0.001858
713 0.000283 0.001128
714 0.000290 0.001295
715 0.000288 0.001174
716 0.000362 0.001435
717 0.000298 0.001385
718 0.000290 0.001413
719 0.000286 0.001151
720 0.000308 0.001191
721 0.000363 0.001050
722 0.000276 0.001246
723 0.000291 0.001962
724 0.000284 0.001249
725 0.000296 0.001540
726 0.000281 0.001601
727 0.000283 0.001270
728 0.000283 0.001404
729 0.000290 0.001391
730 0.000287 0.001248
731 0.000284 0.001451
732 0.000285 0.001412
733 0.000360 0.002262
734 0.000279 0.001080
735 0.000304 0.001166
736 0.000272 0.000904
737 0.000284 0.001242
738 0.000293 0.001172
739 0.000277 0.001728
740 0.000280 0.001263
741 0.000281 0.001423
742 0.000281 0.001305
743 0.000284 0.001278
744 0.000302 0.001471
745 0.000357 0.001626
746 0.000287 0.001123
747 0.000280 0.001825
748 0.000278 0.001528
749 0.000281 0.001551
750 0.000285 0.001531
751 0.000276 0.001228
752 0.000289 0.001264
753 0.000281 0.001665
754 0.000278 0.001711
755 0.000279 0.001730
756 0.000360 0.001167
757 0.000281 0.001384
758 0.000281 0.001342
759 0.000272 0.001736
760 0.000282 0.001221
761 0.000296 0.001227
762 0.000273 0.001134
763 0.000280 0.001075
764 0.000295 0.001773
765 0.000268 0.001564
766 0.000278 0.001257
767 0.000283 0.001019
768 0.000307 0.000918
769 0.000273 0.001548
770 0.000281 0.001461
771 0.000276 0.001382
772 0.000507 0.004108
773 0.000353 0.000820
774 0.000261 0.001019
775 0.000278 0.001099
776 0.000276 0.001660
777 0.000267 0.000995
778 0.000272 0.001539
779 0.000275 0.001319
780 0.000273 0.001270
781 0.000365 0.002725
782 0.000382 0.001050
783 0.000265 0.001123
784 0.000274 0.001331
785 0.000270 0.001177
786 0.000272 0.000919
787 0.000271 0.000960
788 0.000267 0.001065
789 0.000268 0.001001
790 0.000413 0.001176
791 0.000260 0.000905
792 0.000269 0.000958
793 0.000270 0.000759
794 0.000264 0.000988
795 0.000270 0.000978
796 0.000272 0.001799
797 0.000273 0.000986
798 0.000373 0.001913
799 0.000333 0.000800
800 0.000288 0.001134
801 0.000274 0.001215
802 0.000262 0.001231
803 0.000296 0.001290
804 0.000318 0.001622
805 0.000308 0.001085
806 0.000265 0.000718
807 0.000273 0.001330
808 0.000314 0.001365
809 0.000254 0.000710
810 0.000261 0.000881
811 0.000266 0.001234
812 0.000268 0.000768
813 0.000278 0.001252
814 0.000264 0.001341
815 0.000705 0.001820
816 0.000284 0.001161
817 0.000267 0.001155
818 0.000263 0.001307
819 0.000264 0.000843
820 0.000265 0.000939
821 0.000264 0.001425
822 0.000270 0.000960
823 0.000262 0.000839
824 0.000384 0.001706
825 0.000381 0.001384
826 0.000253 0.001369
827 0.000264 0.001034
828 0.000268 0.001101
829 0.000256 0.001107
830 0.000267 0.000821
831 0.000259 0.000815
832 0.000269 0.000689
833 0.000270 0.000750
834 0.000262 0.000836
835 0.000258 0.000733
836 0.000254 0.000661
837 0.000262 0.000883
838 0.000254 0.000920
839 0.000260 0.001011
840 0.000255 0.000824
841 0.000256 0.000674
842 0.000256 0.000687
843 0.000252 0.000893
844 0.000253 0.000830
845 0.000254 0.000794
846 0.000256 0.000849
847 0.000256 0.000937
848 0.000257 0.001084
849 0.000295 0.001091
850 0.000242 0.000815
851 0.000253 0.000783
852 0.000262 0.000925
853 0.000253 0.000751
854 0.000251 0.001077
855 0.000252 0.000715
856 0.000286 0.000764
857 0.000276 0.000935
858 0.000251 0.000958
859 0.000257 0.000583
860 0.000259 0.001055
861 0.000247 0.000813
862 0.000249 0.000893
863 0.000253 0.000857
864 0.000296 0.000954
865 0.000247 0.000711
866 0.000248 0.000694
867 0.000255 0.000699
868 0.000251 0.000662
869 0.000249 0.000745
870 0.000251 0.000874
871 0.000264 0.000774
872 0.000247 0.000770
873 0.000257 0.001321
874 0.000271 0.000557
875 0.000268 0.000979
876 0.000244 0.000536
877 0.000249 0.000706
878 0.000249 0.000949
879 0.000254 0.000866
880 0.000258 0.000772
881 0.000265 0.000704
882 0.000247 0.000765
883 0.000249 0.000776
884 0.000247 0.000779
885 0.000411 0.001590
886 0.000303 0.000703
887 0.000245 0.000751
888 0.000259 0.000582
889 0.000248 0.000608
890 0.000246 0.000563
891 0.000270 0.001092
892 0.000245 0.000737
893 0.000251 0.000519
894 0.000264 0.003269
895 0.000261 0.000501
896 0.000285 0.000811
897 0.000257 0.000818
898 0.000248 0.000655
899 0.000245 0.000887
900 0.000245 0.000638
901 0.000281 0.000892
902 0.000233 0.000517
903 0.000246 0.000752
904 0.000259 0.000629
905 0.000246 0.000790
906 0.000245 0.000648
907 0.000246 0.000586
908 0.000250 0.000560
909 0.000251 0.000743
910 0.000239 0.000686
911 0.000297 0.000738
912 0.000257 0.000649
913 0.000246 0.000889
914 0.000240 0.000647
915 0.000245 0.000665
916 0.000253 0.000554
917 0.000246 0.000740
918 0.000257 0.001627
919 0.000278 0.001250
920 0.000242 0.000624
921 0.000237 0.000747
922 0.000259 0.000699
923 0.000310 0.001079
924 0.000244 0.000558
925 0.000238 0.000680
926 0.000249 0.000660
927 0.000317 0.000693
928 0.000244 0.000583
929 0.000257 0.000803
930 0.000232 0.000809
931 0.000246 0.000626
932 0.000239 0.000712
933 0.000290 0.001046
934 0.000247 0.000870
935 0.000240 0.000710
936 0.000279 0.000758
937 0.000227 0.000673
938 0.000243 0.000807
939 0.000304 0.000698
940 0.000288 0.001269
941 0.000299 0.000650
942 0.000289 0.000603
943 0.000230 0.000647
944 0.000239 0.000705
945 0.000237 0.000648
946 0.000260 0.001039
947 0.000231 0.000700
948 0.000240 0.000676
949 0.000252 0.001445
950 0.000229 0.000605
951 0.000235 0.000738
952 0.000235 0.000579
953 0.000236 0.000668
954 0.000240 0.000599
955 0.000237 0.000548
956 0.000235 0.000702
957 0.000243 0.000835
958 0.000233 0.000528
959 0.000231 0.000623
960 0.000240 0.001265
961 0.000396 0.002695
962 0.000281 0.000660
963 0.000227 0.000525
964 0.000245 0.000671
965 0.000231 0.000518
966 0.000233 0.000684
967 0.000245 0.000544
968 0.000233 0.000670
969 0.000242 0.000600
970 0.000238 0.000772
971 0.000229 0.000670
972 0.000230 0.000628
973 0.000232 0.000670
974 0.000238 0.000641
975 0.000228 0.000623
976 0.000235 0.000468
977 0.000235 0.000620
978 0.000232 0.000566
979 0.000247 0.000707
980 0.000228 0.000618
981 0.000231 0.000624
982 0.000229 0.000594
983 0.000227 0.001198
984 0.000228 0.000608
985 0.000230 0.000664
986 0.000355 0.001029
987 0.000221 0.000746
988 0.000232 0.000554
989 0.000235 0.000781
990 0.000229 0.000785
991 0.000228 0.000843
992 0.000233 0.000674
993 0.000235 0.000552
994 0.000230 0.000729
995 0.000231 0.000818
996 0.000228 0.000980
997 0.000224 0.000601
998 0.000226 0.000598
999 0.000233 0.000759
