0 3.23592 4.27008
1 7.80624 6.240544
2 10.30824 7.0745439999999995
3 9.85232 7.252464
4 4.17 6.229423999999999
5 4.12552 4.232272
6 2.69104 2.484208
7 0.32248 1.7191520000000002
8 1.112 0.9607680000000001
9 0.34472 0.5070720000000001
10 0.3336 0.5804640000000001
11 0.42256 0.47816000000000003
12 0.68944 0.538208
13 0.60048 0.640512
14 0.64496 0.6382880000000001
15 0.84512 0.5604480000000001
16 0.41144 0.5582239999999999
17 0.30024 0.5493279999999999
18 0.58936 0.553776
19 0.60048 0.6516320000000001
20 0.86736 0.653856
21 0.90072 0.7050080000000001
22 0.31136 0.8918240000000002
23 0.84512 0.8851520000000002
24 1.53456 0.8273280000000001
25 0.834 0.831776
26 0.6116 0.74504
27 0.3336 0.4381280000000001
28 0.41144 0.271328
29 0.0 0.151232
30 0.0 0.093408
31 0.01112 0.01112
32 0.04448 0.01112
33 0.0 0.020016
34 0.0 0.020016
35 0.04448 0.024464
36 0.01112 0.028912
37 0.06672 0.031136
38 0.02224 0.024464000000000003
39 0.01112 0.031136000000000004
40 0.01112 0.017792
41 0.04448 0.013343999999999998
42 0.0 0.01112
43 0.0 0.008896
44 0.0 0.0
45 0.0 0.0
46 0.0 0.0
47 0.0 0.0
48 0.0 0.0
49 0.0 0.0
50 0.0 0.0
51 0.0 0.0
52 0.0 0.0
53 0.0 0.0
54 0.0 0.0
55 0.0 0.0
56 0.0 0.0
57 0.0 0.0
58 0.0 0.0
59 0.0 0.0
60 0.0 0.0
61 0.0 0.0
62 0.0 0.0
63 0.0 0.0
64 0.0 0.0
65 0.0 0.0
66 0.0 0.0
67 0.0 0.0
68 0.0 0.0
69 0.0 0.0
70 0.0 0.0
71 0.0 0.0
72 0.0 0.0
73 0.0 0.0
74 0.0 0.0
75 0.0 0.002224
76 0.0 0.17347200000000002
77 0.01112 0.36028800000000005
78 0.85624 0.46481600000000006
79 0.93408 0.53376
80 0.52264 0.593808
81 0.34472 0.46259200000000006
82 0.31136 0.36028800000000005
83 0.20016 0.353616
84 0.42256 0.473712
85 0.48928 0.818432
86 0.9452 1.098656
87 2.03496 1.2009600000000002
88 1.60128 1.23432
89 0.93408 1.198736
90 0.65608 1.243216
91 0.76728 1.454496
92 2.25736 1.427808
93 2.65768 1.3544160000000003
94 0.80064 1.2543360000000001
95 0.28912 0.86736
96 0.26688 0.364736
97 0.32248 0.326928
98 0.14456 0.369184
99 0.6116 0.43812799999999996
100 0.5004 0.6160479999999999
